district_id,cook_rating,actual_m,forecast_m,model_m,cook_m,uniform_m,p_win,delta_m,rank
OR-05,Lean D,1.0894838100000002,1.8760918888007387,0.21907633118548278,2.439459422,1.9959213452727274,0.9928829585047875,-0.8704074788145174,22
NH-02,Lean D,1.25299778,2.0396058588007384,0.3943852973159708,2.439459422,1.9959213452727274,0.9825730792379019,-0.8586124826840293,23
CT-05,Lean D,0.728471,1.5150790788007389,2.328306436538696e-16,2.439459422,1.9959213452727274,0.9975170989212478,-0.7284709999999998,24
MI-08,Lean D,1.3432285699999997,2.1298366488007385,0.7315894273782696,2.439459422,1.9959213452727274,0.9840312048572407,-0.6116391426217301,25
CO-08,Toss-Up,3.73575552,4.483854958302521,3.137515748100838,1.742471015714286,1.9959213452727274,0.4863884820570686,-0.5982397718991619,26
CT-02,Lean D,0.50830232,1.2949103988007387,1.7462298274040223e-16,2.439459422,1.9959213452727274,0.9982720651003166,-0.5083023199999998,27
OH-01,Lean D,1.20315162,1.9897596988007389,0.955232333531367,2.439459422,1.9959213452727274,0.9366284809278982,-0.24791928646863304,28
NJ-11,Lean D,1.50281471,2.2894227888007386,1.4290333772362935,2.439459422,1.9959213452727274,0.84238037960607,-0.07378133276370646,29
NH-01,Lean D,0.0,0.7866080788007387,0.0,2.439459422,1.9959213452727274,0.0,0.0,30
NM-01,Lean D,0.0,0.7866080788007387,2.328306436538696e-16,2.439459422,1.9959213452727274,3.1460215800086133e-27,2.328306436538696e-16,31
NJ-07,Lean R,3.1153397000000003,3.7182117903992906,3.4845308878587535,1.0454826094285714,1.9959213452727274,0.40758077559666533,0.36919118785875327,32
OH-09,Toss-Up,1.26067413,2.008773568302521,1.8616988610317786,1.742471015714286,1.9959213452727274,0.8823641683205244,0.6010247310317787,33
CA-22,Lean D,2.0912681699999998,2.877876248800739,2.8110750950438397,2.439459422,1.9959213452727274,0.8144423731062709,0.7198069250438399,34
NV-03,Lean D,0.0,0.7866080788007387,0.7850510160351214,2.439459422,1.9959213452727274,0.0,0.7850510160351214,35
NC-13,Toss-Up,0.0,0.748099438302521,1.7318724397570857,1.742471015714286,1.9959213452727274,0.8034534037689118,1.7318724397570857,36
AZ-01,Toss-Up,3.32081373,4.0689131683025215,5.298052452861426,1.742471015714286,1.9959213452727274,0.38104522518963846,1.977238722861426,37
NE-02,Toss-Up,1.67089658,2.418996018302521,4.002321783840557,1.742471015714286,1.9959213452727274,0.42306688605698173,2.331425203840557,38
PA-07,Lean R,1.95932343,2.5621955203992903,4.414050838197732,1.0454826094285714,1.9959213452727274,0.3293330470322564,2.454727408197732,39
IA-03,Lean R,1.4340893700000001,2.0369614603992905,4.127786277664628,1.0454826094285714,1.9959213452727274,0.2818115376644954,2.6936969076646275,40
FL-28,Toss-Up,0.0,0.748099438302521,2.9318092177316073,1.742471015714286,1.9959213452727274,3.301407554410848e-30,2.9318092177316073,41
FL-27,Toss-Up,0.74371229,1.4918117283025212,3.7838027263789122,1.742471015714286,1.9959213452727274,0.5434717753381454,3.0400904363789123,42
NC-06,Lean D,0.18598385,0.9725919288007386,3.376265553549051,2.439459422,1.9959213452727274,0.360870068757216,3.190281703549051,43
NC-14,Lean D,0.08269204,0.8693001188007388,3.3114419602950487,2.439459422,1.9959213452727274,0.19764094546620864,3.2287499202950487,44
MI-10,Lean R,0.96849611,1.5713682003992904,4.79222319830936,1.0454826094285714,1.9959213452727274,0.2334820635276595,3.8237270883093597,45
NC-01,Lean D,0.98786156,1.7744696388007388,5.359323412193621,2.439459422,1.9959213452727274,0.11832269401789697,4.3714618521936215,46
WI-01,Lean R,0.43324004,1.0361121303992902,4.952342461705385,1.0454826094285714,1.9959213452727274,0.10214380706505255,4.519102421705385,47
MI-07,Lean R,1.7870123399999998,2.3898844303992903,6.420966929036264,1.0454826094285714,1.9959213452727274,0.18744923023708215,4.633954589036264,48
TX-15,Toss-Up,1.2604897800000001,2.008589218302521,6.335376377385818,1.742471015714286,1.9959213452727274,0.30168306212373797,5.0748865973858175,49
VA-02,Lean R,0.8776853899999999,1.48055748039929,6.0782466454978845,1.0454826094285714,1.9959213452727274,0.1312959047661822,5.200561255497885,50
CA-40,Lean R,2.6859856399999997,3.28885773039929,8.828577306512136,1.0454826094285714,1.9959213452727274,0.11136653999266771,6.142591666512136,51
PA-01,Toss-Up,1.2314995,1.9795989383025212,7.392309046982579,1.742471015714286,1.9959213452727274,0.16162021010638183,6.160809546982579,52
IA-02,Lean R,0.8723631700000001,1.4752352603992904,7.757480836667081,1.0454826094285714,1.9959213452727274,0.43394779966835056,6.885117666667081,53
TX-23,Lean R,0.09853436,0.7014064503992902,7.592837572571509,1.0454826094285714,1.9959213452727274,0.0016217428185092196,7.494303212571508,54
