null_expected_seats
215.26111964996983
214.1858385771692
215.0544686418613
215.07187135010076
215.58268186927086
214.51831095132883
214.5194940106753
215.32323471941464
215.18502203251143
213.59126072617755
215.28503327154954
214.97868788328165
215.08517673486875
215.01635922345127
216.29316528682645
215.31799903210734
215.3651468099066
215.03004611889008
214.25984829705027
215.07115506145738
215.59080386913377
214.5502699248624
215.13248848628623
214.9233575204798
214.41645880788673
214.978443958392
214.74703470883983
214.27327881257682
215.41549524000934
214.68018864299478
215.36714542471734
215.4606426092981
214.93021776869378
215.15305438077138
215.07770289741552
215.75759895771893
215.1011542207502
214.86318919375918
215.70803372632673
215.42600704281637
214.66325266608163
215.49245913427671
215.3063650666293
215.36669466803846
215.0104386313964
215.00250089152166
214.73828709272303
215.61978171615027
214.64308757464548
215.09236044415843
214.85592895677468
214.72169646972353
214.3919654540902
215.46911415240328
215.0932405795254
215.01436685439705
214.7101780815198
215.5203522937444
214.91623883066802
214.09115295081898
215.17763508900705
215.4312893398227
214.632403194853
215.55398510144622
215.17517142898666
215.10821605570231
215.3074110727181
214.37614613720476
214.67354469958042
215.29769929746107
215.3379322677556
214.8182860330213
214.86473359105605
214.8574241174255
216.21336327837153
215.46062306885415
215.24483315210549
215.28253987237952
215.35854488318648
215.7671253854713
214.67168196384728
215.2807910685415
214.7213736375158
215.1102395909113
214.35683491929402
215.33618982306592
214.51990102877983
214.85026973615993
215.2494770973314
215.6515921873372
214.6582416322671
215.21245108656336
214.97706852139805
215.33273215507367
215.35793112929406
216.19533135289274
215.357672830422
215.7915167554125
214.0325228629062
215.3337329374028
214.99284906064324
215.00299902213823
214.9930090086747
214.6447741146541
215.89248253614383
214.90240296484376
214.89511397303252
214.87388288202334
215.2107386885794
214.64811200055615
214.67766117975987
215.45206916752426
214.03444045884925
215.1358548896748
215.00419761302584
214.4039857672622
215.33772691776403
215.4011480474579
214.68309676274976
214.64421190019925
215.02127423434487
214.46358401081255
215.00112819087548
215.48710837574822
214.88747198268197
215.63619912896013
215.0944046976163
215.09315134108317
215.318109037538
215.21788033743493
215.1101847026549
214.24539707859694
215.30610071021658
214.99550148057887
214.8045463935298
214.63081104528334
214.4539393801153
215.04405281977716
215.2163064851788
215.63528404772293
214.06457806124328
215.54872795573516
214.37406517764165
214.99331158693695
214.87309957813477
214.759870877617
215.38718210548137
215.30290716200554
215.23200225645212
214.90453481657363
215.34959208681224
214.4261583105102
214.96188458036931
215.18727899485194
214.6331264431143
214.773455584951
215.35776138417674
215.3050180654941
215.13860791360128
214.807780260622
215.43909823135968
215.25861344312983
214.89345620801785
214.41694172139586
214.7955955065737
214.58064162108715
214.9506836278246
214.20897891004728
214.50408042054383
215.6748210706405
215.46413361104408
214.97532020501353
215.2809988584378
215.14638626120154
215.1346121076705
214.77822011813566
215.57300321703738
214.11820877147034
215.30493958374913
214.71233118907185
215.70180840949652
214.51986022104236
214.62092992430513
214.65725010441793
214.62107799192935
215.78368515351684
214.57677439615077
215.05185072836008
215.46813545294552
214.98427808717435
215.28426320135875
215.05330288134928
215.06407633238507
214.7273886270741
215.40542980063736
215.45776106897807
215.59678281762046
214.65355392522554
214.7706668830818
214.8420484466982
216.00500729603652
214.95696018795604
215.2636523421732
215.53878391339313
215.08533900104874
215.9293416678543
214.88019838777876
215.40471559599382
214.72185343794547
215.27942027762867
214.74260549821298
214.92726680198786
215.43472361272885
215.07113535161824
215.13651943970757
214.75835105459473
215.12402666163496
215.88600400539025
214.6438397275178
214.7497278993697
215.97305981731273
215.18992781362084
215.4869678863077
215.34190911159118
215.33247800795743
215.72561670888336
215.09760371779396
215.1171489518901
215.90982839086334
215.48895336149252
215.6105720327257
215.27880781937662
215.4650327846294
215.00033332759324
214.74514575758337
214.25787082442866
214.94737829029128
215.06068229261763
215.06841907896825
215.64993550906127
215.26866191601107
215.72948221438725
214.9162073237816
214.07046831113274
215.06649233113043
215.51287681152246
214.07842393564871
214.89245273729222
215.28188743323938
215.233770720082
214.5942365514779
214.91611429945038
214.708664680966
215.47751105931448
214.94672623068357
214.95071869679794
215.21344150301493
215.30551260407728
214.77759862438745
214.57202944840466
215.17573829905825
214.6151934151183
215.65212267249717
215.42964057226982
214.64265433058324
215.19233184143872
214.66567027110455
215.043298759523
215.2172691735563
215.23730753947007
215.4232757384579
215.00310421361087
215.29082804028033
214.90264171217893
214.78884448148133
214.4877044556921
215.4616516357279
215.2211076933707
215.07114911465655
215.05415990895034
214.45813303842348
214.59480968165118
215.3099548823451
215.21632932795322
215.28750726024916
214.83211680457202
215.35316155882396
215.23729162983813
214.79507053273588
215.1647108766917
215.09079308878393
214.14267612410674
215.01458247800173
214.69023781256567
215.23032022119094
215.62947092208432
215.1576552625412
215.28522197519197
215.4211801961321
215.42256127649563
215.31108557041344
215.6154859773929
214.49692260099349
213.97881320410022
215.14354612235877
215.04210554453584
215.065742798893
214.8826606533437
215.22001978228974
215.19585203838471
214.35752250046943
215.14871249433736
214.9632687671466
215.78245488023407
215.47690946249637
215.52517517951182
215.42643681016307
214.7556562387259
215.5062212597951
215.1533629230243
215.53743242102865
215.24121115606758
215.31631573897468
215.6324998229963
215.2651865266199
215.1887367601289
214.61643732123494
215.43596419916696
215.3085833182702
215.24481499007493
215.16513487457993
215.69491622725857
215.36237321159348
215.89730914193916
215.64174551808503
214.394357141444
215.26465876776342
214.72091385423943
214.76596254887744
215.52997598601672
214.90040805612563
215.20803599873142
215.47132746204485
215.13118004987348
215.08309014494608
214.94944689481656
215.04591638091443
214.88148899297659
214.83329829869902
214.30725089139432
215.03493488074642
214.38826430336485
214.92062586476084
214.84778874472912
214.6184899989856
215.35345601586351
215.39244043741922
215.38047128113527
214.4095944311669
215.72831184687308
214.7873401319078
215.19239782738998
215.30521603897333
215.1015518037496
215.21680687033313
215.11278777090047
214.57887108710443
214.32656842071572
214.7598208500143
215.14777763264584
215.10664555282216
214.86099219608496
215.35134810399333
214.85425987909343
214.93480478693584
215.02317067838823
214.5000873707604
215.7336984604809
215.2934877452676
214.81084408400588
215.22564643110275
214.8451583354001
214.713237532939
214.98267021513607
214.9450247158835
215.71787868710098
214.27058391976072
215.04134185957795
214.68465920025818
