beta_rc_draw
4.1962812709438095
6.064243406984732
3.9231650378566014
6.170351810783119
6.528838086704999
6.964437250993964
8.837968018339467
4.732303477152685
4.400944771210421
6.21939807414842
5.776400791877289
7.155405506255082
4.76898230729237
5.089513853806608
6.023509574000237
5.809802787969307
7.736081398126336
5.102213742372195
5.834856204548031
6.826402174637
5.338056172753656
2.1808070448200754
3.1676142983694233
7.674520816927141
4.70144904591823
3.6696681175408052
2.684162322377195
4.328255099096582
5.5085984224014926
3.4803462886124783
4.921702521710568
5.101578991545869
5.207057770231815
4.02387588586243
5.969471851813716
7.862174406418289
3.3007388454400273
4.760365810451147
3.178999314449806
8.313884082318669
3.257090818772723
6.389046462180876
6.043935300795344
5.417957071008711
8.327448673683358
5.497738796617547
6.434990160946091
5.427698189259362
2.802152272426301
3.560108310217846
3.9810531518449244
2.825941616349283
6.125703751741494
6.69852416337083
4.691850023039181
4.590651679583546
5.657305136374644
6.757921821270839
3.8422396301380983
4.110935271094485
4.170313211145989
5.516229553566516
5.581173596579929
6.9338819239967915
4.2896679484709885
5.28426587809282
4.875192890754286
6.274979240857498
5.206829452901609
6.247913829347956
2.382601140481684
4.5847383378240565
5.054256599869998
2.0563903921086473
3.310119008382649
8.15709388471231
3.9469449941820614
7.146929827668998
1.5233268192991185
6.755859667246037
3.557000853321151
5.898987076957495
6.5862506783169685
3.9928084351855673
6.36265814607135
2.129340500852654
2.9413986195903865
5.505099438626358
4.6392536296074764
3.097415424320366
5.827165050410956
2.183579677018538
2.84471060584191
5.476556651291677
5.963122693176864
2.8692560260401048
8.405261184088083
5.0560830930407334
4.787955167854377
4.578782485486652
4.3560215416779595
4.589192924314071
3.5031589193241754
5.318106425417252
5.664367721003234
9.350074399769742
5.9890113913089955
7.705096040003155
5.640086127227062
5.96460606481965
3.574131831793248
3.6925379093421133
6.099796544121712
6.70894580254347
4.583889303211776
4.949358736746321
6.0353337888932295
5.805165276427149
6.460601339735942
4.043362717190516
5.026882809915165
5.881143251292728
6.7865018226858504
4.894359162121291
6.022041767457242
4.493377540799457
11.123142536978577
6.351609945590404
3.401876799988446
4.616012169017303
6.1061174245140055
3.9953926388777394
6.317505862523166
6.371634578795711
6.887556325309324
5.695050423650693
5.796807749835963
4.803422124491173
6.8293438695124005
6.421693709821629
7.097781476624737
4.905015854461666
3.886158094126964
3.2242275985455287
6.895159311798923
6.064036050542558
4.122238025985104
5.470228456825845
4.472239542852405
7.380415654542946
5.298970576006991
5.248828150916104
4.975248704552584
1.9363634193938979
6.574860077808297
5.078474563793659
5.1121810144189315
5.350291899557701
4.875190536851889
4.513944139626971
7.37413094588624
4.7409532019351825
4.426904340218394
7.066722834468624
2.807583883165082
6.362036050601816
4.561336651241901
2.218832783593382
5.703177708421629
6.6354966244301625
4.584351830815033
4.40042330077854
3.2493364327782346
5.891956644051059
7.436936246054039
4.617294540615346
6.155168067940211
4.37034063024057
5.980823158637391
5.827216792757448
5.5132321423473485
10.586914350344953
3.9812363631392467
7.066901137166585
5.066834154988614
5.050409221429346
4.900833175578392
3.50518027576697
3.802082286702757
3.0878638764269244
5.572764772013261
4.680643901237747
5.0623438007774055
4.4548542841975625
6.6083852432069365
6.079111476873042
3.1637326532718686
4.852233728585614
4.826850820804815
5.277481766933964
2.215678376443703
5.862531328968762
6.201558733242216
6.223703676145259
5.875407000896001
7.865678585377541
5.634035200625381
4.445137715181092
2.772589675089346
5.218099390710881
7.63324253354555
6.8107921319974
4.604426233333846
4.929733505377346
5.4681252975662415
2.6167869624712012
5.925812042981065
1.9269585532587177
3.583755802846184
3.9400237215829548
4.891836067220304
4.32813720320404
3.8793803771084465
4.174446254262245
7.78422429315396
6.34709870813057
4.52049610898292
4.269526185971127
2.8074619441461164
6.76370323714516
5.247363518441267
6.494442515354134
5.27730269589914
1.822285161735819
6.912063152523751
5.964037884979293
4.089551390235632
7.2633876671887
5.459410777560116
5.487415291531838
6.594896423057326
4.775211696211938
5.17600058009973
3.438436682851205
3.462711315345111
4.723228337126289
3.4193492625479167
8.870941001226651
7.711761461798822
7.032749884481094
4.7616229454665
6.342555602151423
4.221354420856835
2.860727865298013
4.008473970902051
6.543797740071482
6.8343148533493405
6.531944059441498
4.542875526443638
7.265198458248895
6.516894163332717
6.89730987175553
7.484719775758694
4.270644702921645
6.405069024605422
5.0444246867960745
6.068266401826954
6.944248756040153
4.976849350492445
5.403473768505013
7.696202340594892
8.248374996544111
7.008249871923981
6.158721213472754
5.918648905517802
1.2451331677445316
5.7538102644351605
4.566831622713361
4.438892810296393
6.064880738327428
5.910544514011263
6.508732026086989
8.534248969535255
5.053164946455097
2.7629156614026757
5.130079804347176
6.498852866227248
7.330257310993481
6.19045889606152
2.077237985583829
5.22603271216894
6.330822715290352
7.836077757111818
7.262664634863264
5.978260041396977
5.703810353182401
2.7759591794812204
6.605364461759555
4.364128623252901
