gain
0.6020179705070063
0.8231237360025716
0.6277057377895687
0.7686454427397393
0.5443065551887685
0.3978951403263977
0.33520679304788814
0.2523870636063066
0.8783237967845423
0.4193378904388396
0.6506103556843357
0.824222251115998
0.6605654550056954
0.7098651298803986
0.5820123188297543
0.2818130040074891
0.24960161407585701
0.4810909852371026
0.2145790727676058
0.6254466116101582
0.3276089541829492
0.5283709637477614
0.7927602384569354
0.8228495551798574
1.0745502860759473
0.8602697855469614
0.3843015457003105
0.5680471816591819
0.5324151851667125
0.29152750063929034
0.6604173222991676
1.2788842011858605
0.8359385998764708
0.49342648328803307
0.7636859152761417
0.39343399679492563
0.58274857314359
0.2994115831143631
0.4453123773635923
0.4683530101744964
0.34111014742532575
0.4393446595359478
0.5320313616326473
0.3675129008925637
0.44711215333475707
0.3226640236320577
0.6005532516292931
0.33974371824285754
0.4051983859072834
0.6014382836706602
1.2686994991699123
0.44139455955925655
0.35348177805155956
0.35258196238046935
0.23731321817933804
0.7015490701762985
0.663281157623004
0.8200180955595329
0.5308692890902762
0.9666651678633116
0.5597942886907674
0.19817002095527414
0.5496186747837157
0.6207022799942479
0.3321553194691944
0.6427863209557927
0.49915945797903305
0.5630704805894027
0.4061820583058591
1.0099851130966897
0.5952170359595641
0.808212794583369
0.676685568930111
0.49665333877894113
0.2882767138137581
0.5591810200428142
0.7152892100144754
0.4310585804589664
0.7663608222983385
0.7767707874948258
0.9661815970745806
0.8665260316080605
0.5559228002813654
1.0750492844748294
0.4535488840544417
0.5661682303448288
1.1931787156870541
0.8539080582654037
0.8204885904831656
0.4373677932934754
0.38765747066091194
0.2160941843627313
0.2272450627034459
0.33734125166037643
0.3086778656939657
0.2381267052835483
0.4318985192921616
0.5777460817287761
0.4124819404817117
0.7095484448816478
0.6315938671198182
0.6791035703512023
0.31223209497858306
0.5581052043572754
0.5830854192871016
0.4942494743267787
0.42824192089852886
0.5764673619704581
0.37514166693736684
0.5022995355966771
0.5339168589774204
0.5794899813938628
0.3819745430023431
0.22376303446765178
0.8187812451348577
0.453982668780867
0.6763503368477473
0.6499854550135922
0.8934585928020056
0.8534639895629255
1.1884066005250418
0.7254588154738144
0.46191754616103253
0.6880007264740016
0.6212301617605647
0.9592639349012302
0.3641578882251508
0.3887749584840492
0.5582488687137754
0.5079107880133904
0.5961489247162888
0.6737241792074826
0.6654467983602785
0.7294269624050855
0.2694128864422112
0.21483790163125605
0.43042729743356745
0.4171839343022725
1.0052384954352647
0.3495194964258417
0.23540418837785637
0.369908843141701
0.43141725330400504
0.5150881991077654
0.24352752768805885
0.6480662450208854
0.3169802606287817
0.8113824843527198
0.41415735062190606
0.5594191594851736
1.1363885459554695
0.2887529885610718
0.43734141177725405
0.32253457675852815
1.0975634013547335
0.41852388488831593
0.6846746337998013
0.5464331986516697
0.6124076627475006
0.340044086887076
0.6725594726129884
0.5398413500628862
0.7431755738346624
0.811817929033225
0.5826520757073865
0.29213940548612527
0.4124098546853361
0.3847176513082502
0.33269544541334994
