district_id,cook_rating,actual_m,forecast_m,model_m,cook_m,uniform_m,p_win,delta_m,rank
OK-02,Safe R,0.09698261,0.22186792335197614,0.0,0.07468162439238722,1.2206028932949309,0.022829156206626386,-0.09698261,227
TX-36,Safe R,0.230985,0.3558703133519761,0.1375521102175967,0.07468162439238722,1.2206028932949309,0.019910496059801303,-0.0934328897824033,228
KS-04,Safe R,0.16155849,0.2864438033519761,0.06889045365203346,0.07468162439238722,1.2206028932949309,0.015191927581292565,-0.09266803634796654,229
KY-05,Safe R,0.09100619,0.21589150335197613,2.328442740079481e-06,0.07468162439238722,1.2206028932949309,0.00016614010480589829,-0.09100386155725992,230
TX-31,Safe R,0.20762984,0.3325151533519761,0.1178870256763176,0.07468162439238722,1.2206028932949309,0.019531889941661103,-0.0897428143236824,231
IN-08,Safe R,0.11519442999999999,0.24007974335197613,0.025695671311123647,0.07468162439238722,1.2206028932949309,0.008726370067364753,-0.08949875868887634,232
IL-12,Safe R,0.09108862,0.21597393335197612,0.0016041148620087916,0.07468162439238722,1.2206028932949309,0.0013628983796714455,-0.08948450513799121,233
AR-03,Safe R,0.11457579,0.23946110335197615,0.025968700332580846,0.07468162439238722,1.2206028932949309,0.008947894518377077,-0.08860708966741915,234
TN-01,Safe R,0.08787731,0.21276262335197613,0.00017548269744036953,0.07468162439238722,1.2206028932949309,0.0003844679903329117,-0.08770182730255963,235
TX-13,Safe R,0.08753709,0.21242240335197612,0.0,0.07468162439238722,1.2206028932949309,0.00013401743824444852,-0.08753709,236
WV-02,Safe R,0.09057549000000001,0.21546080335197615,0.005208888424538163,0.07468162439238722,1.2206028932949309,0.003093889172707248,-0.08536660157546185,237
KY-04,Safe R,0.0833186,0.20820391335197613,0.0,0.07468162439238722,1.2206028932949309,3.7840333642735507e-05,-0.0833186,238
IL-15,Safe R,0.08335346,0.20823877335197613,0.0013099380213109253,0.07468162439238722,1.2206028932949309,0.0012211640459400533,-0.08204352197868908,239
